id,name,link,coauthor_count,degrees
8587262100,Connie Jackaman,https://www.scopus.com/authid/detail.uri?authorId=8587262100,117,2
6507890270,Christine S. Bundell,https://www.scopus.com/authid/detail.uri?authorId=6507890270,288,2
6701566673,Beverley F. Kinnear,https://www.scopus.com/authid/detail.uri?authorId=6701566673,68,2
57196908558,Pierre R. Filion,https://www.scopus.com/authid/detail.uri?authorId=57196908558,35,2
8133836900,Deborah van Hagen,https://www.scopus.com/authid/detail.uri?authorId=8133836900,9,2
7404328849,Delia Jane Nelson,https://www.scopus.com/authid/detail.uri?authorId=7404328849,124,2
57192189954,Jonas R.M. Van Audenaerde,https://www.scopus.com/authid/detail.uri?authorId=57192189954,89,2
56443727700,Jorrit de Waele,https://www.scopus.com/authid/detail.uri?authorId=56443727700,80,2
57523262600,Céline Merlin,https://www.scopus.com/authid/detail.uri?authorId=57523262600,18,2
56975439800,Patrick A.A. Pauwels,https://www.scopus.com/authid/detail.uri?authorId=56975439800,1188,2
7003587804,J. van Meerbeeck,https://www.scopus.com/authid/detail.uri?authorId=7003587804,1692,2
17342838000,Evelien L.J.M. Smits,https://www.scopus.com/authid/detail.uri?authorId=17342838000,521,2
15123000400,Ro Ting Lin,https://www.scopus.com/authid/detail.uri?authorId=15123000400,2186,2
24734336300,Matthew John Soeberg,https://www.scopus.com/authid/detail.uri?authorId=24734336300,1259,2
24449191400,Lungchang Chien,https://www.scopus.com/authid/detail.uri?authorId=24449191400,172,2
35425471300,Jukka S. Takala,https://www.scopus.com/authid/detail.uri?authorId=35425471300,2633,2
7006380073,Richard A. Lemen,https://www.scopus.com/authid/detail.uri?authorId=7006380073,173,2
7005928308,Tim Robert Driscoll,https://www.scopus.com/authid/detail.uri?authorId=7005928308,1776,2
55741242600,Ken Takahashi,https://www.scopus.com/authid/detail.uri?authorId=55741242600,3807,2
57188968763,Antonius Steven,https://www.scopus.com/authid/detail.uri?authorId=57188968763,2,2
56382989000,Chidozie C. Anyaegbu,https://www.scopus.com/authid/detail.uri?authorId=56382989000,42,2
6602507768,Kathy Fuller,https://www.scopus.com/authid/detail.uri?authorId=6602507768,189,2
56347990300,Devina D. Lakhiani,https://www.scopus.com/authid/detail.uri?authorId=56347990300,36,2
56024139000,Theresa Connor,https://www.scopus.com/authid/detail.uri?authorId=56024139000,14,2
15760588600,Andrea Paun,https://www.scopus.com/authid/detail.uri?authorId=15760588600,101,2
57191343744,Kathryn Shaw,https://www.scopus.com/authid/detail.uri?authorId=57191343744,7,2
6602499479,Leanne M. Sammels,https://www.scopus.com/authid/detail.uri?authorId=6602499479,49,2
7003900475,Manfred W. Beilharz,https://www.scopus.com/authid/detail.uri?authorId=7003900475,123,2
7004266666,Aleksandra Jaksic,https://www.scopus.com/authid/detail.uri?authorId=7004266666,25,2
57201814264,Patricia Price,https://www.scopus.com/authid/detail.uri?authorId=57201814264,431,2
7402168913,Wendy S.C. Cheng,https://www.scopus.com/authid/detail.uri?authorId=7402168913,1429,2
55412305200,Marian McInerney,https://www.scopus.com/authid/detail.uri?authorId=55412305200,8,2
7202594947,Martyn A.H. French,https://www.scopus.com/authid/detail.uri?authorId=7202594947,3028,2
56272877300,Silvia C. Lee,https://www.scopus.com/authid/detail.uri?authorId=56272877300,154,2
