id,name,link,degrees
55624486744,Minghao Zheng,https://www.scopus.com/authid/detail.uri?authorId=55624486744,1
6603426544,Bernard Andrew Callus,https://www.scopus.com/authid/detail.uri?authorId=6603426544,1
57189453923,S. J. Heal,https://www.scopus.com/authid/detail.uri?authorId=57189453923,1
16947936100,J. Lemmon,https://www.scopus.com/authid/detail.uri?authorId=16947936100,1
16948555800,D. Randell,https://www.scopus.com/authid/detail.uri?authorId=16948555800,1
6701396968,Michael J. Edel,https://www.scopus.com/authid/detail.uri?authorId=6701396968,1
7102425692,Andrew G. Randall,https://www.scopus.com/authid/detail.uri?authorId=7102425692,1
7404679312,Graeme Bruce Martin,https://www.scopus.com/authid/detail.uri?authorId=7404679312,1
57213548944,Andrew St John,https://www.scopus.com/authid/detail.uri?authorId=57213548944,1
7004035527,Arthur Criddle,https://www.scopus.com/authid/detail.uri?authorId=7004035527,1
18734496800,Neil G. Kent,https://www.scopus.com/authid/detail.uri?authorId=18734496800,1
6602682160,Andrew G. Randell,https://www.scopus.com/authid/detail.uri?authorId=6602682160,1
7403298357,Roger Ian Price,https://www.scopus.com/authid/detail.uri?authorId=7403298357,1
7006811808,Donald H. Gutteridge,https://www.scopus.com/authid/detail.uri?authorId=7006811808,1
7004950562,Peter Garcia-Webb,https://www.scopus.com/authid/detail.uri?authorId=7004950562,1
35918610400,Andrew St John,https://www.scopus.com/authid/detail.uri?authorId=35918610400,1
7801500165,Kirsten E. Hoad,https://www.scopus.com/authid/detail.uri?authorId=7801500165,1
7004330215,Robert W. Retallack,https://www.scopus.com/authid/detail.uri?authorId=7004330215,1
7005408607,Tim A. Welborn,https://www.scopus.com/authid/detail.uri?authorId=7005408607,1
7404754688,Mark A.B. Thomas,https://www.scopus.com/authid/detail.uri?authorId=7404754688,1
36833947500,Paul R. Young,https://www.scopus.com/authid/detail.uri?authorId=36833947500,1
16445623100,R. Arthur Criddle,https://www.scopus.com/authid/detail.uri?authorId=16445623100,1
7102276896,G. Neil Kent,https://www.scopus.com/authid/detail.uri?authorId=7102276896,1
7202522012,Peter Garcia Webb,https://www.scopus.com/authid/detail.uri?authorId=7202522012,1
35388680600,Brian G. Hutchison,https://www.scopus.com/authid/detail.uri?authorId=35388680600,1
57209516351,C. P. Davies,https://www.scopus.com/authid/detail.uri?authorId=57209516351,1
36822256700,B. Mullan,https://www.scopus.com/authid/detail.uri?authorId=36822256700,1
57214415227,A. van der Schaff,https://www.scopus.com/authid/detail.uri?authorId=57214415227,1
16060985700,Margaret Smith,https://www.scopus.com/authid/detail.uri?authorId=16060985700,1
7101641680,N. Kathryn Henderson,https://www.scopus.com/authid/detail.uri?authorId=7101641680,1
7404204614,Margaret M. Harris,https://www.scopus.com/authid/detail.uri?authorId=7404204614,1
6601966735,K. J. Monk,https://www.scopus.com/authid/detail.uri?authorId=6601966735,1
57203018932,Philip J. Thompson,https://www.scopus.com/authid/detail.uri?authorId=57203018932,1
7005845652,Fiona Boyd,https://www.scopus.com/authid/detail.uri?authorId=7005845652,1
