publication eid,author id
2-s2.0-33747163230,7003590411
2-s2.0-33747163230,7101785826
2-s2.0-33747163230,36907568700
2-s2.0-33747235489,6603210885
2-s2.0-33747235489,7101785826
2-s2.0-33747245703,7003590411
2-s2.0-33747245703,7101785826
2-s2.0-33747245703,14067597700
2-s2.0-33747282702,7101785826
2-s2.0-33747282702,14067004900
2-s2.0-33747301782,7101785826
2-s2.0-33747301782,14024329600
2-s2.0-33747319904,7006353117
2-s2.0-33747319904,7101785826
2-s2.0-33747319904,14067004900
2-s2.0-33747333832,7101785826
2-s2.0-33747333832,36907568700
2-s2.0-33747335145,7101785826
2-s2.0-33747335145,14024329600
2-s2.0-33747335901,7003590411
2-s2.0-33747335901,7101785826
2-s2.0-33747335901,36907568700
2-s2.0-33747373565,6603210885
2-s2.0-33747373565,7101785826
2-s2.0-33747756553,6506491934
2-s2.0-33747756553,6601966196
2-s2.0-33747756553,6602301052
2-s2.0-33747756553,16198835500
2-s2.0-33747756553,57206514998
2-s2.0-33748307408,7004576862
2-s2.0-33748307408,7004585095
2-s2.0-33748307408,7004633877
2-s2.0-33748307408,7103288217
2-s2.0-33748307408,56003540900
2-s2.0-33748308721,6603426544
2-s2.0-33748308721,7005414652
2-s2.0-33748308721,7006395027
2-s2.0-33748317778,6701347342
2-s2.0-33748317778,24789701000
2-s2.0-33748317778,35918054900
2-s2.0-33748317778,55933449000
2-s2.0-33748317778,57207509824
2-s2.0-33748398440,6508028664
2-s2.0-33748398440,7101785826
2-s2.0-33748398440,36907568700
2-s2.0-33748534502,6701702352
2-s2.0-33748534502,7402517928
2-s2.0-33748534502,7404328849
2-s2.0-33748540489,7101785826
2-s2.0-33748540489,7402816267
2-s2.0-33748554033,6603210885
2-s2.0-33748554033,7101785826
2-s2.0-33748554033,57207554183
2-s2.0-33748617343,6603424493
2-s2.0-33748617343,7003590411
2-s2.0-33748617343,7101785826
2-s2.0-33748617343,36907568700
2-s2.0-33748780349,7402617220
2-s2.0-33748780349,9732749900
2-s2.0-33748780349,14622733000
2-s2.0-33748780349,14622961300
2-s2.0-33748780349,14623526900
2-s2.0-33748780349,55614199000
2-s2.0-33748922086,6505632662
2-s2.0-33748922086,8844101600
2-s2.0-33748922086,14627937800
2-s2.0-33748922086,35310287700
2-s2.0-33748922086,55385672100
2-s2.0-33748945378,6504521377
2-s2.0-33748945378,8844101600
2-s2.0-33748945378,14627937800
2-s2.0-33748945378,35310287700
2-s2.0-33748945378,55385672100
2-s2.0-33748981839,6506491934
2-s2.0-33748981839,6601966196
2-s2.0-33748981839,14628513800
2-s2.0-33748981839,14628536400
2-s2.0-33748981839,14629002100
2-s2.0-33748981839,14629160400
2-s2.0-33748981839,15744257700
2-s2.0-33748981839,36906729100
2-s2.0-33748981839,56224525500
2-s2.0-33749131253,6506020266
2-s2.0-33749131253,7006029679
2-s2.0-33749131253,25026096000
2-s2.0-33749131253,35443783300
2-s2.0-33750178071,7006523278
2-s2.0-33750178071,36641521800
2-s2.0-33750190143,7101913325
2-s2.0-33750190143,7102087724
2-s2.0-33750190143,36641521800
2-s2.0-33750463102,7003900475
2-s2.0-33750463102,7202594947
2-s2.0-33750463102,14010131800
2-s2.0-33750463102,57201814264
2-s2.0-33750487845,8844101600
2-s2.0-33750487845,14007616500
2-s2.0-33750487845,35310287700
2-s2.0-33750487845,55385672100
2-s2.0-33750580917,7004576862
2-s2.0-33750580917,7004585095
2-s2.0-33750580917,7004633877
2-s2.0-33750580917,7103288217
2-s2.0-33750580917,57650065700
2-s2.0-33750632283,6603884205
2-s2.0-33750632283,7004487562
2-s2.0-33750632283,7005029829
2-s2.0-33750632283,36112101200
2-s2.0-33750632283,55628582563
2-s2.0-33750703186,6507233782
2-s2.0-33750703186,6602843247
2-s2.0-33750703186,7005130971
2-s2.0-33750703186,7005458824
2-s2.0-33750703186,15056474800
2-s2.0-33750703186,36046821700
2-s2.0-33750703186,36899901800
2-s2.0-33750703186,55254168800
2-s2.0-33750729930,7005082194
2-s2.0-33750729930,7101641953
2-s2.0-33750729930,8870565000
2-s2.0-33750729930,57203053750
2-s2.0-33750828623,6506020266
2-s2.0-33750828623,7006029679
2-s2.0-33750828623,8221151100
2-s2.0-33750828623,25026096000
2-s2.0-33750828623,35443783300
2-s2.0-33750828623,56116299300
2-s2.0-33750934599,6601966196
2-s2.0-33750934599,7004089430
2-s2.0-33750934599,7102607159
2-s2.0-33750970874,7003897016
2-s2.0-33750970874,7004107910
2-s2.0-33750970874,12781028900
2-s2.0-33750970874,25959254500
2-s2.0-33751032829,6601966196
2-s2.0-33751093044,7202777576
2-s2.0-33751093044,8870565000
2-s2.0-33751093044,12141411400
2-s2.0-33751207389,7003897016
2-s2.0-33751207389,25959254500
2-s2.0-33751207389,26643419000
2-s2.0-33751207389,35551341100
2-s2.0-33751207389,55917044600
2-s2.0-33751253083,7402617220
2-s2.0-33751253083,14622733000
2-s2.0-33751253083,14622961300
2-s2.0-33751253083,14623526900
2-s2.0-33751253083,55614199000
2-s2.0-33751273683,6603559867
2-s2.0-33751273683,7004146347
2-s2.0-33751273683,7005133713
2-s2.0-33751273683,8637334200
2-s2.0-33751364271,8541741200
2-s2.0-33751364271,8844101600
2-s2.0-33751364271,11440563800
2-s2.0-33751364271,35310287700
2-s2.0-33751364271,55308130700
2-s2.0-33751364271,55385672100
2-s2.0-33751364271,55386610800
2-s2.0-33751505042,6603584701
2-s2.0-33751505042,7404328849
2-s2.0-33751507158,6506459703
2-s2.0-33751507158,6603589533
2-s2.0-33751507158,7101782916
2-s2.0-33751507158,7401902165
2-s2.0-33751507158,7406561328
2-s2.0-33751507158,7801524790
2-s2.0-33751507158,13606552800
2-s2.0-33751507158,35371387300
2-s2.0-33751536723,7003410036
2-s2.0-33751536723,7005151571
2-s2.0-33751536723,7006200551
2-s2.0-33751536723,7007162539
2-s2.0-33751536723,7201351183
2-s2.0-33751536723,15027205800
2-s2.0-33751536723,35428868100
2-s2.0-33751536723,35446440500
2-s2.0-33845294824,6602616888
2-s2.0-33845294824,6602617893
2-s2.0-33845294824,7102860769
2-s2.0-33845294824,7202309737
2-s2.0-33845294824,7402517928
2-s2.0-33845294824,7403375354
2-s2.0-33845294824,35172567100
2-s2.0-33845294824,57225460276
2-s2.0-33845368644,7005607299
2-s2.0-33845368644,7005955880
2-s2.0-33845368644,57225281852
2-s2.0-33845453659,6603927470
2-s2.0-33845453659,7003462577
2-s2.0-33845453659,7403078251
2-s2.0-33845453659,8712904600
2-s2.0-33845453659,8712904900
2-s2.0-33845453659,13403953000
2-s2.0-33845453659,57168641100
2-s2.0-33845472476,6603426544
2-s2.0-33845472476,7005414652
2-s2.0-33845960086,6506308091
2-s2.0-33845960086,6603727093
2-s2.0-33845960086,7103181894
2-s2.0-33845960086,7403078251
2-s2.0-33845960086,14018366000
2-s2.0-33845960086,57168641100
2-s2.0-33845960086,57212272233
2-s2.0-33845993614,7004973130
2-s2.0-33845993614,7007031038
2-s2.0-33845993614,7101807521
2-s2.0-33845993614,7102593802
2-s2.0-33845993614,15071820300
2-s2.0-33845993614,25823527800
2-s2.0-33846101728,7103278680
2-s2.0-33846101728,15760588600
2-s2.0-33846109307,6701791957
2-s2.0-33846109307,7003606782
2-s2.0-33846109307,7202594947
2-s2.0-33846109307,8596721900
2-s2.0-33846109307,56272877300
2-s2.0-33846109307,57201814264
2-s2.0-33846187554,6602705318
2-s2.0-33846187554,7004576862
2-s2.0-33846187554,7004633877
2-s2.0-33846187554,36651883600
2-s2.0-33846187554,57194262769
2-s2.0-33846187554,57201498066
2-s2.0-33846196723,6602507768
2-s2.0-33846196723,6603734769
2-s2.0-33846196723,7403581121
2-s2.0-33846196723,15764356000
2-s2.0-33846196723,56283229700
2-s2.0-33846368532,7007031038
2-s2.0-33846368532,24923543300
2-s2.0-33846368532,57203102749
2-s2.0-33846571482,6603589533
2-s2.0-33846571482,7101627115
2-s2.0-33846571482,7103222183
2-s2.0-33846571482,15834276900
2-s2.0-33846571482,15836092000
2-s2.0-33846571482,35361901000
2-s2.0-33846571482,57220532672
2-s2.0-33847138680,6701828350
2-s2.0-33847138680,7005408607
2-s2.0-33847138680,7102510958
2-s2.0-33847138680,7402219783
2-s2.0-33847138680,15835035500
2-s2.0-33847138680,15923348700
2-s2.0-33847138680,15924465100
2-s2.0-33847138680,57200588418
2-s2.0-33847292819,7003900475
2-s2.0-33847292819,7102212490
2-s2.0-33847292819,7402332915
2-s2.0-33847418273,6603589533
2-s2.0-33847418273,7101782916
2-s2.0-33847418273,55965013500
2-s2.0-33847616209,7005187501
2-s2.0-33847616209,7103200075
2-s2.0-33847616209,7103276097
2-s2.0-33847616209,35896600000
2-s2.0-33847797317,6506901915
2-s2.0-33847797317,6507717888
2-s2.0-33847797317,7004576862
2-s2.0-33847797317,7004633877
2-s2.0-33847797317,16033231300
2-s2.0-33847797317,56003540900
2-s2.0-33947105716,6603559867
2-s2.0-33947105716,7004146347
2-s2.0-33947105716,7005133713
2-s2.0-33947105716,7007040339
2-s2.0-33947105716,8637334200
2-s2.0-33947280603,6507488919
2-s2.0-33947280603,6603866487
2-s2.0-33947280603,7003581137
2-s2.0-33947280603,7004953758
2-s2.0-33947280603,7202269354
2-s2.0-33947280603,7202436291
2-s2.0-33947280603,35547263400
2-s2.0-33947403984,7401740474
2-s2.0-33947403984,7402600597
2-s2.0-33947403984,16053161500
2-s2.0-33947403984,35198072900
2-s2.0-33947403984,36853056000
2-s2.0-33947645951,7006386995
2-s2.0-33947645951,7007031038
2-s2.0-33947645951,24923543300
2-s2.0-33947645951,57203102749
2-s2.0-33947696607,22937128700
2-s2.0-33947696607,25959254500
2-s2.0-33947696607,35551341100
2-s2.0-34047115273,7003410036
2-s2.0-34047115273,7006200551
2-s2.0-34047115273,7201351183
2-s2.0-34047177492,7006800614
2-s2.0-34047177492,7103382748
2-s2.0-34047177492,7202085501
2-s2.0-34047177492,7401624118
2-s2.0-34047177492,7403304886
2-s2.0-34047177492,7501411213
2-s2.0-34047177492,16310292200
2-s2.0-34047177492,36017909700
2-s2.0-34147142404,6603927470
2-s2.0-34147142404,6701467398
2-s2.0-34147142404,7003462577
2-s2.0-34147142404,7403078251
2-s2.0-34147142404,8759463900
2-s2.0-34147142404,13403953000
2-s2.0-34147142404,14053987700
2-s2.0-34147142404,57168641100
2-s2.0-34147191555,7005032724
2-s2.0-34147191555,7005775592
2-s2.0-34147191555,7006029679
2-s2.0-34147191555,15838837100
2-s2.0-34147191555,16203130800
2-s2.0-34147191555,56645872400
2-s2.0-34147191555,57198516190
2-s2.0-34247179119,7005950597
2-s2.0-34247179119,8622336900
2-s2.0-34247179119,8622337200
2-s2.0-34247179119,8622337400
2-s2.0-34247179119,14018366000
2-s2.0-34247179119,16233548200
2-s2.0-34247179119,57197297117
2-s2.0-34247179119,57199672908
2-s2.0-34247179119,57212272233
2-s2.0-34247190037,6701643200
2-s2.0-34247190037,7004576862
2-s2.0-34247190037,7004633877
2-s2.0-34247190037,7202788059
2-s2.0-34247190037,12780287300
2-s2.0-34247190037,25952877100
2-s2.0-34247190037,55435456000
2-s2.0-34247190037,56003540900
2-s2.0-34247628034,6506276646
2-s2.0-34247628034,7005458824
2-s2.0-34247628034,9737216300
2-s2.0-34247628034,36046821700
2-s2.0-34247854952,6603589533
2-s2.0-34247854952,8588093000
2-s2.0-34247860884,7402617220
2-s2.0-34247860884,10142339400
2-s2.0-34247860884,15724605600
2-s2.0-34248577489,9740885000
2-s2.0-34248577489,16309196100
2-s2.0-34248577489,35304666200
2-s2.0-34248577489,55888466400
2-s2.0-34248577489,57220953631
2-s2.0-34248608531,6507123766
2-s2.0-34248608531,7402710515
2-s2.0-34248608531,35994309200
2-s2.0-34249071415,7004538950
2-s2.0-34249071415,7402317133
2-s2.0-34249071415,7402724964
2-s2.0-34249071415,9842396000
2-s2.0-34249071415,35080285800
2-s2.0-34249310187,8349811700
2-s2.0-34249310187,16319985500
2-s2.0-34249310187,25959254500
2-s2.0-34249310187,27171358300
2-s2.0-34249310187,35551341100
2-s2.0-34249685643,7003878750
2-s2.0-34249685643,7006029679
2-s2.0-34249685643,36797937700
2-s2.0-34249689141,7402617220
2-s2.0-34249689141,16400909800
2-s2.0-34249689141,22986082700
2-s2.0-34249689141,53875747100
2-s2.0-34249689141,55574236255
2-s2.0-34249689141,57197390478
2-s2.0-34249940915,7004538950
2-s2.0-34249940915,7401475401
2-s2.0-34249940915,8070302000
2-s2.0-34249940915,35080285800
2-s2.0-34249940915,36150539400
2-s2.0-34249940915,36441737200
2-s2.0-34249940915,57197355450
2-s2.0-34249973007,6602860306
2-s2.0-34249973007,6701767828
2-s2.0-34249973007,7102122826
2-s2.0-34249973007,7402617220
2-s2.0-34249986343,7003410036
2-s2.0-34249986343,7004400303
2-s2.0-34249986343,7004476215
2-s2.0-34249986343,7006200551
2-s2.0-34249986343,7201351183
2-s2.0-34250086255,6602860306
2-s2.0-34250086255,7102122826
2-s2.0-34250086255,7402617220
2-s2.0-34250226059,6603890268
2-s2.0-34250226059,7003900475
2-s2.0-34250226059,7006184213
2-s2.0-34250226059,55668972200
2-s2.0-34250233369,6603890268
2-s2.0-34250233369,7003900475
2-s2.0-34250233369,7006184213
2-s2.0-34250233369,16483875600
2-s2.0-34250332921,7004093128
2-s2.0-34250332921,7005082194
2-s2.0-34250332921,7005485491
2-s2.0-34250332921,7006141386
2-s2.0-34250332921,7403624001
2-s2.0-34250332921,8870565000
2-s2.0-34250332921,16507288600
2-s2.0-34250332921,16508184600
2-s2.0-34250332921,56062267400
2-s2.0-34250516170,6504495215
2-s2.0-34250516170,7005408607
2-s2.0-34250666186,6507233782
2-s2.0-34250666186,7004134835
2-s2.0-34250666186,7005451581
2-s2.0-34250666186,7402302301
2-s2.0-34250666186,9238013900
2-s2.0-34250666186,16229550000
2-s2.0-34250666186,35213929400
2-s2.0-34250666186,36046821700
2-s2.0-34250711899,6701505926
2-s2.0-34250711899,7102699009
2-s2.0-34250711899,7401534449
2-s2.0-34250711899,14325421700
2-s2.0-34250711899,22136571100
2-s2.0-34250711899,35918054900
2-s2.0-34250711899,36072060300
2-s2.0-34250787501,7004999161
2-s2.0-34250787501,7007031038
2-s2.0-34250787501,7102699009
2-s2.0-34250877389,7006029679
2-s2.0-34250877389,25026096000
2-s2.0-34250877389,55192275000
2-s2.0-34347244891,7103278680
2-s2.0-34347244891,15760588600
2-s2.0-3442880198,7404414304
2-s2.0-3442880198,35585224700
2-s2.0-34447503910,7401534449
2-s2.0-34447503910,17135774200
2-s2.0-34447503910,35918054900
2-s2.0-34447503910,36072060300
2-s2.0-34447503910,56300410400
2-s2.0-34447538386,7402600597
2-s2.0-34447538386,34967910700
2-s2.0-34447538386,55500432700
2-s2.0-34447538386,55821374100
2-s2.0-34547129319,6507772140
2-s2.0-34547129319,12809722800
2-s2.0-34547129319,17344354900
2-s2.0-34547129319,35080941000
2-s2.0-34547129319,35310287700
2-s2.0-34547129319,55385672100
2-s2.0-34547431144,6507065866
2-s2.0-34547431144,6603589533
2-s2.0-34547431144,7404092140
2-s2.0-34547431144,8207627200
2-s2.0-34547431144,8625929400
2-s2.0-34547431144,18036927000
2-s2.0-34547431144,35430984400
2-s2.0-34547431144,35791435100
2-s2.0-34547486330,22937128700
2-s2.0-34547486330,25959254500
2-s2.0-34547486330,26643419000
2-s2.0-34547486330,35551341100
2-s2.0-34547487980,7003453359
2-s2.0-34547487980,7005130971
2-s2.0-34547487980,7005458824
2-s2.0-34547487980,9737216300
2-s2.0-34547487980,36046821700
2-s2.0-34547487980,55183943800
2-s2.0-34547487980,57202677172
2-s2.0-34547508500,6507233782
2-s2.0-34547508500,7003453359
2-s2.0-34547508500,7005458824
2-s2.0-34547508500,7006667139
2-s2.0-34547508500,7402566060
2-s2.0-34547508500,8838937100
2-s2.0-34547508500,18041527800
2-s2.0-34547508500,35770301000
2-s2.0-34547508500,36046821700
2-s2.0-34547702427,7003410036
2-s2.0-34547702427,7004476215
2-s2.0-34547702427,7201351183
2-s2.0-34547702427,7202436291
2-s2.0-34547702427,7402400595
2-s2.0-34547702427,56128105600
2-s2.0-34547970706,6601970720
2-s2.0-34547970706,55279702000
2-s2.0-34548142910,7003410036
2-s2.0-34548142910,7006200551
2-s2.0-34548142910,7201351183
2-s2.0-34548142910,25652258600
2-s2.0-34548545284,8873673400
2-s2.0-34548545284,15762483600
2-s2.0-34548545284,35310287700
2-s2.0-34548545284,55308130700
2-s2.0-34548545284,55385672100
2-s2.0-34548816707,7005839657
2-s2.0-34548816707,7005950597
2-s2.0-34548816707,7006179271
2-s2.0-34748907115,7005008313
2-s2.0-34748907115,7101659311
2-s2.0-34748907115,7201772574
2-s2.0-34748907115,7202266605
2-s2.0-34748907115,8587262100
2-s2.0-34748907115,22034483400
2-s2.0-34748907115,22035903100
2-s2.0-34748907115,56249758500
2-s2.0-34848887792,7003410036
2-s2.0-34848887792,7006200551
2-s2.0-34848887792,7201351183
2-s2.0-34848887792,7202146802
2-s2.0-34848887792,57527208200
2-s2.0-35148867799,7004973130
2-s2.0-35148867799,7101785826
2-s2.0-35148867799,35617274900
2-s2.0-35148893521,7003410036
2-s2.0-35148893521,7006200551
2-s2.0-35148893521,7201351183
2-s2.0-35148893521,55431137900
2-s2.0-35348813233,7101785826
2-s2.0-35348912627,7101785826
2-s2.0-35348912627,56053895400
2-s2.0-35348912627,56218646500
2-s2.0-3543008966,6602969449
2-s2.0-3543008966,7004330790
2-s2.0-3543008966,7004470126
2-s2.0-3543008966,7005034685
2-s2.0-3543008966,8747173800
2-s2.0-3543008966,14026213500
2-s2.0-3543008966,35585019100
2-s2.0-3543008966,36744559500
2-s2.0-3543008966,57189717953
2-s2.0-35448948645,22937128700
2-s2.0-35448948645,25959254500
2-s2.0-35448948645,35551341100
2-s2.0-35448972982,7003728809
2-s2.0-35448972982,7404218690
2-s2.0-35448972982,8607502100
2-s2.0-35448972982,22937902000
2-s2.0-35448972982,22938978100
2-s2.0-35448972982,56277139400
2-s2.0-35448975176,6507470861
2-s2.0-35448975176,6602617893
2-s2.0-35448975176,6603302385
2-s2.0-35448975176,7003715927
2-s2.0-35448975176,7006781208
2-s2.0-35448975176,7202309737
2-s2.0-35448975176,7402517928
2-s2.0-35448975176,16052542600
2-s2.0-35448975176,57203073902
2-s2.0-36048973930,7005029829
2-s2.0-36048973930,7202363778
2-s2.0-36148953904,7003410036
2-s2.0-36148953904,7007031038
2-s2.0-36148953904,7101785826
2-s2.0-36148953904,7102699009
2-s2.0-36148953904,7201351183
2-s2.0-36148953904,7202603793
2-s2.0-36148953904,35918054900
2-s2.0-36148958251,8844101600
2-s2.0-36148958251,22987112000
2-s2.0-36148958251,23394926000
2-s2.0-36148958251,35310287700
2-s2.0-36148958251,55385672100
2-s2.0-36148958251,55664639800
2-s2.0-36248953300,7101785826
2-s2.0-36248953300,56053895400
2-s2.0-36248953300,56218646500
2-s2.0-36249023650,7004949723
2-s2.0-36249023650,7005029829
2-s2.0-36249023650,10041899700
2-s2.0-36249023650,10043108300
2-s2.0-36249023650,57215375368
2-s2.0-36249023650,57223450755
2-s2.0-36348969994,6603210885
2-s2.0-36348969994,7101785826
2-s2.0-36349023956,6603210885
2-s2.0-36349023956,7101785826
2-s2.0-36549048826,23018751600
2-s2.0-36549048826,23489842800
2-s2.0-36549048826,36929342600
2-s2.0-36649009131,7005008313
2-s2.0-36649009131,7101659311
2-s2.0-36649009131,8587262100
2-s2.0-36649009131,22035903100
2-s2.0-36649009131,26640459400
2-s2.0-36649009131,56249758500
2-s2.0-36849023315,7004973130
2-s2.0-36849023315,7007031038
2-s2.0-36849023315,15071820300
2-s2.0-36949021033,7004152227
2-s2.0-36949021033,7005082194
2-s2.0-36949021033,8661891200
2-s2.0-36949021033,8870565000
2-s2.0-36949021033,35571974500
2-s2.0-37149047362,6602230785
2-s2.0-37149047362,6603847617
2-s2.0-37149047362,7103284858
2-s2.0-37149047362,7402351612
2-s2.0-37149047362,7402529560
2-s2.0-37149047362,14826644000
2-s2.0-37149047362,26643380000
2-s2.0-37149047362,55419789600
2-s2.0-37149047362,57276707600
2-s2.0-37349006928,6507081876
2-s2.0-37349006928,6701396968
2-s2.0-37349006928,7005773316
2-s2.0-37349006928,7103333022
2-s2.0-37349029680,7003900475
2-s2.0-37349029680,23094271300
2-s2.0-37349029680,23094356400
2-s2.0-37349067787,7101663683
2-s2.0-37349067787,7403078251
2-s2.0-37349067787,47562237500
2-s2.0-37349067787,57168641100
2-s2.0-37349067787,57194672202
2-s2.0-37349115216,24067074800
2-s2.0-37349115216,55666021500
2-s2.0-37349115216,57223237924
2-s2.0-37349131080,6602553701
2-s2.0-37349131080,6603426544
2-s2.0-37349131080,6604029886
2-s2.0-37349131080,7004242081
2-s2.0-37349131080,7005414652
2-s2.0-37349131080,8742181900
2-s2.0-37349131080,27171662000
2-s2.0-37349131080,57501656600
2-s2.0-37549067745,7401660669
2-s2.0-37549067745,7401937547
2-s2.0-37549067745,8408003300
2-s2.0-37549067745,18537457800
2-s2.0-37549067745,19639692000
2-s2.0-37549067745,23099276300
2-s2.0-38149054929,7003410036
2-s2.0-38149054929,7006200551
2-s2.0-38149054929,7201351183
2-s2.0-38149054929,24315834100
2-s2.0-38149054929,55431137900
2-s2.0-38149147733,7101785826
2-s2.0-38149147733,36907568700
2-s2.0-38249039078,7101785826
2-s2.0-38249039078,7102452418
2-s2.0-38249039078,56066317400
2-s2.0-38349019697,7003410036
2-s2.0-38349019697,7006200551
2-s2.0-38349019697,7201351183
2-s2.0-38349019697,7202146802
2-s2.0-38349019697,25652258600
2-s2.0-38349019697,57527208200
2-s2.0-38549109083,17135774200
2-s2.0-38549109083,35918054900
2-s2.0-38749097728,23104310800
2-s2.0-38749097728,26642932200
2-s2.0-38749097728,35918054900
2-s2.0-38749097728,36072060300
2-s2.0-3943093974,6602214786
2-s2.0-3943093974,7005360682
2-s2.0-3943093974,7101914210
2-s2.0-3943093974,35480101900
2-s2.0-3943093974,57208456324
2-s2.0-39449128517,6507233782
2-s2.0-39449128517,7005451581
2-s2.0-39449128517,7005648050
2-s2.0-39449128517,7007115371
2-s2.0-39449128517,15124399300
2-s2.0-39449128517,36046821700
2-s2.0-39449128517,55454533800
2-s2.0-39449128517,57201345495
2-s2.0-39549109127,7004576862
2-s2.0-39549109127,7004633877
2-s2.0-39549109127,16686156000
2-s2.0-39549109127,36553123600
2-s2.0-40049105876,6505846608
2-s2.0-40049105876,6603856908
2-s2.0-40049105876,7004093128
2-s2.0-40049105876,7005082194
2-s2.0-40049105876,7006141386
2-s2.0-40049105876,7403624001
2-s2.0-40049105876,8870565000
2-s2.0-40049105876,15761532500
2-s2.0-40049105876,56062267400
2-s2.0-4043057968,6507490819
2-s2.0-4043057968,6602116707
2-s2.0-4043057968,7102087724
2-s2.0-4043057968,55741139300
2-s2.0-4043064887,6505944790
2-s2.0-4043064887,6603356967
2-s2.0-4043064887,7003762837
2-s2.0-4043064887,7005034685
2-s2.0-4043064887,7006301498
2-s2.0-4043064887,27170595400
2-s2.0-4043064887,36874281800
2-s2.0-4043064887,55697173200
2-s2.0-4043064887,57189717953
2-s2.0-40749159166,6701702352
2-s2.0-40749159166,7005275106
2-s2.0-40749159166,7402517928
2-s2.0-40749159166,8917558000
2-s2.0-40749159166,23976706500
2-s2.0-40749159166,57063878900
2-s2.0-40849097548,7003410036
2-s2.0-40849097548,7006200551
2-s2.0-40849097548,7201351183
2-s2.0-40849097548,25652258600
2-s2.0-40849097548,35428868100
2-s2.0-40849142161,7103390157
2-s2.0-40849142161,7402600597
2-s2.0-40849142161,14322148500
2-s2.0-40849142161,55821374100
2-s2.0-41249093917,6507233782
2-s2.0-41249093917,7102568924
2-s2.0-41249093917,23986996000
2-s2.0-41249093917,23987212000
2-s2.0-41249093917,36046821700
2-s2.0-41249093917,56663700000
2-s2.0-41249093917,57196993653
2-s2.0-4143138628,7003795375
2-s2.0-4143138628,7005123004
2-s2.0-4143138628,7202226004
2-s2.0-4143138628,7403078251
2-s2.0-4143138628,8622337300
2-s2.0-4143138628,57212272233
2-s2.0-4143150483,7006534481
2-s2.0-4143150483,57214644795
2-s2.0-41649106050,7007031038
2-s2.0-41649106050,24923543300
2-s2.0-41649106050,57203102749
2-s2.0-41749109569,7402600597
2-s2.0-41749109569,8244998700
2-s2.0-41749109569,8386001700
2-s2.0-41749109569,23993897800
2-s2.0-41749109569,35976336400
2-s2.0-41749109569,57199020437
2-s2.0-41949096193,7005678616
2-s2.0-41949096193,8502121100
2-s2.0-41949096193,10039911500
2-s2.0-41949096193,10043635700
2-s2.0-41949096193,24066693800
2-s2.0-41949096193,24067074800
2-s2.0-41949096193,24067510400
2-s2.0-41949096193,35547080300
2-s2.0-42449150821,6602574160
2-s2.0-42449150821,6602858815
2-s2.0-42449150821,6701566673
2-s2.0-42449150821,6701849195
2-s2.0-42449150821,7004163964
2-s2.0-42449150821,8324236600
2-s2.0-42449150821,24075789300
2-s2.0-42649090123,7003380624
2-s2.0-42649090123,7003429732
2-s2.0-42649090123,7004576862
2-s2.0-42649090123,7004977102
2-s2.0-42649090123,7102277714
2-s2.0-42649090123,55630347600
2-s2.0-42649090123,57191223290
2-s2.0-42949122238,6701396968
2-s2.0-42949122238,7102160955
2-s2.0-42949122238,12771410900
2-s2.0-43049147611,6603584701
2-s2.0-43049147611,7102305684
2-s2.0-43049147611,7102329768
2-s2.0-43049147611,7404328849
2-s2.0-43049147611,35509323600
2-s2.0-43049147611,55891229400
2-s2.0-43149116777,7003410036
2-s2.0-43149116777,7007031038
2-s2.0-43149116777,7101785826
2-s2.0-43149116777,7102699009
2-s2.0-43149116777,7201351183
2-s2.0-43149116777,7202603793
2-s2.0-43149116777,35918054900
2-s2.0-4344598347,7006116739
2-s2.0-4344598347,7202436291
2-s2.0-4344598347,7202526161
2-s2.0-4344598347,24315834100
2-s2.0-4344598347,35391339800
2-s2.0-4344683290,7005082194
2-s2.0-4344683290,7101641953
2-s2.0-4344683290,8509975000
2-s2.0-4344683290,8870565000
2-s2.0-4344683290,9632420300
2-s2.0-4344683290,56062267400
2-s2.0-4344686855,6602214786
2-s2.0-4344686855,6701319685
2-s2.0-4344686855,7003498857
2-s2.0-4344686855,7005360682
2-s2.0-4344686855,7005479262
2-s2.0-4344686855,7404410528
2-s2.0-4344686855,35461916400
2-s2.0-4344686855,57526654900
2-s2.0-4344713311,7006179271
2-s2.0-4344713311,7401710170
2-s2.0-4344713311,7401927562
2-s2.0-4344713311,24071003400
2-s2.0-4344713311,57202403257
2-s2.0-43449096622,6603927470
2-s2.0-43449096622,7005451652
2-s2.0-43449096622,7403078251
2-s2.0-43449096622,24168070800
2-s2.0-43449096622,24176893200
2-s2.0-43449096622,35493980600
2-s2.0-43449096622,57168641100
2-s2.0-43449096897,7102699009
2-s2.0-43449096897,35918054900
2-s2.0-43549121501,7004576862
2-s2.0-43549121501,7004633877
2-s2.0-43549121501,7006806020
2-s2.0-43549121501,9737465000
2-s2.0-43549121501,12780287300
2-s2.0-43549121501,25825823300
2-s2.0-43949097901,6603541239
2-s2.0-43949097901,7402600597
2-s2.0-43949097901,57225831493
2-s2.0-43949169588,6508043329
2-s2.0-43949169588,7003900475
2-s2.0-43949169588,7006703552
2-s2.0-43949169588,7202047963
2-s2.0-43949169588,36592154100
2-s2.0-43949169588,57215825820
2-s2.0-43949175645,7004001412
2-s2.0-43949175645,7006157336
2-s2.0-43949175645,7006380073
2-s2.0-43949175645,7006476606
2-s2.0-43949175645,7006846858
2-s2.0-43949175645,7102321510
2-s2.0-43949175645,7401949811
2-s2.0-43949175645,7410293214
2-s2.0-44349094977,7403078251
2-s2.0-44349094977,24330575900
2-s2.0-44349094977,57168641100
